Repository Name,File Name,Line Number,Task Name,Smell Name,Smell Description
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/community.sap_install,02-assert-selinux.yml,3,Assert 2772999-2,Idempotency,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/community.sap_install,02-assert-selinux.yml,3,Assert 2772999-2,Version Specific Installation,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/community.sap_install,02-assert-selinux.yml,3,Assert 2772999-2,Outdated Dependencies,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/community.sap_install,02-assert-selinux.yml,3,Assert 2772999-2,Missing Dependencies,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/community.sap_install,02-assert-selinux.yml,3,Assert 2772999-2,Hardware Specific Commands,"










































































































"
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/community.sap_install,02-assert-selinux.yml,3,Assert 2772999-2,Assumption about Environment,"None 


"
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/community.sap_install,02-assert-selinux.yml,3,Assert 2772999-2,Broken Dependency Chain,Task did not check the correctness of execution.
Repository Name,File Name,Line Number,Task Name,Smell Name,Smell Description
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/community.sap_install,02-assert-selinux.yml,7,Import tasks from '../../RedHat/generic/assert-selinux.yml',Idempotency,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/community.sap_install,02-assert-selinux.yml,7,Import tasks from '../../RedHat/generic/assert-selinux.yml',Version Specific Installation,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/community.sap_install,02-assert-selinux.yml,7,Import tasks from '../../RedHat/generic/assert-selinux.yml',Outdated Dependencies,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/community.sap_install,02-assert-selinux.yml,7,Import tasks from '../../RedHat/generic/assert-selinux.yml',Missing Dependencies,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/community.sap_install,02-assert-selinux.yml,7,Import tasks from '../../RedHat/generic/assert-selinux.yml',Hardware Specific Commands,"










































































































"
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/community.sap_install,02-assert-selinux.yml,7,Import tasks from '../../RedHat/generic/assert-selinux.yml',Assumption about Environment,"None 


"
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/community.sap_install,02-assert-selinux.yml,7,Import tasks from '../../RedHat/generic/assert-selinux.yml',Broken Dependency Chain,Task did not check the correctness of execution.
