Repository Name,File Name,Line Number,Task Name,Smell Name,Smell Description
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ansible-cartridge,wait_cluster_has_no_issues.yml,3,BLOCK: Select control instance,Idempotency,Error
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ansible-cartridge,wait_cluster_has_no_issues.yml,3,BLOCK: Select control instance,Version Specific Installation,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ansible-cartridge,wait_cluster_has_no_issues.yml,3,BLOCK: Select control instance,Outdated Dependencies,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ansible-cartridge,wait_cluster_has_no_issues.yml,3,BLOCK: Select control instance,Missing Dependencies,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ansible-cartridge,wait_cluster_has_no_issues.yml,3,BLOCK: Select control instance,Hardware Specific Commands,"






















































































































































































































"
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ansible-cartridge,wait_cluster_has_no_issues.yml,3,BLOCK: Select control instance,Assumption about Environment,"None 






"
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ansible-cartridge,wait_cluster_has_no_issues.yml,3,BLOCK: Select control instance,Broken Dependency Chain,None
Repository Name,File Name,Line Number,Task Name,Smell Name,Smell Description
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ansible-cartridge,wait_cluster_has_no_issues.yml,4,Wait until cluster has no issues,Idempotency,Error
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ansible-cartridge,wait_cluster_has_no_issues.yml,4,Wait until cluster has no issues,Version Specific Installation,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ansible-cartridge,wait_cluster_has_no_issues.yml,4,Wait until cluster has no issues,Outdated Dependencies,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ansible-cartridge,wait_cluster_has_no_issues.yml,4,Wait until cluster has no issues,Missing Dependencies,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ansible-cartridge,wait_cluster_has_no_issues.yml,4,Wait until cluster has no issues,Hardware Specific Commands,"














































































































































































































































































































































































































































"
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ansible-cartridge,wait_cluster_has_no_issues.yml,4,Wait until cluster has no issues,Assumption about Environment,"None 














"
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ansible-cartridge,wait_cluster_has_no_issues.yml,4,Wait until cluster has no issues,Broken Dependency Chain,Task did not check the correctness of execution.
